Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Label
1.2018530882602294,-1.7708297260270554,-2.1015972423682014,-7.575912017620651,0.1543342572681105,-1.453822061021678,0.8592523583432962,2.0102110695324424,0.999558933389511,3.2353939416397792,-1.0032078030370506,-1.0889864599686043,-0.518209013477207,2.6236053223279594,-0.03278236828148828,-8.700686424085214,1.1356448409764743,0.010308238841878703,2.4007694008779565,-5.446932436397474,0
-0.5198320643378008,-3.1889620605886373,-2.8021519289858796,0.14546179409049567,-2.2460525621591523,-1.293686670023309,1.4328669190882621,-0.5106741388784248,-1.736218928456153,1.1275574380501932,3.117227205656452,-0.48384913079027425,-0.9741947580457994,1.009978779414567,0.8948010044953483,-2.11119513642753,0.5304157991901832,-1.2600382587758066,1.0916817377646266,-0.7242928153879372,0
-0.10974052138490328,-0.6740449231928285,-3.3630558321235275,-2.1295546627630344,-0.6703516952490406,-0.803681185924707,1.1615608203835963,-0.743193644572524,0.2653242812627461,-4.458815004497877,5.7944254271189966,-0.0966571239271905,-2.5602108682624154,-0.9697079385350582,-0.8405118040074714,0.4573178935635154,1.822084595654557,-1.12721635565059,3.377099615792726,1.6321602972052607,0
0.3530154288382336,2.9761014574086526,6.22528438572535,-1.267552604161473,-0.28950112981323467,2.892435307743394,0.8414723385364394,1.324048543743256,1.7634883795817209,-0.12189316437922472,-2.474691170699949,1.1071107938424607,3.5954445178516483,3.9166011379029317,-0.4234984264989042,2.134590137570662,-1.188911157543595,-0.9496883881971548,0.16803937445234374,0.06113862075969689,0
-1.5517164348477068,-0.17909909148285408,-0.21544159936005944,-0.8311804276683566,-0.5378650527518295,-1.0001204746810672,2.1129617472213833,-1.670321743388171,0.5018413681075982,1.4704025501324722,-1.078022178587622,0.41379682597560874,1.0948012772286222,0.640358427696559,-1.124431331934869,-0.7110118421843885,0.8987346759374168,-0.24875139062391405,-0.6695652290651264,-1.1772453062289134,0
-0.40867934028321184,-0.17160998120309412,-0.46283928606803054,-5.954976005233308,0.3572061312038255,-2.7088266521234865,-1.5245508703930368,1.298803912700747,1.022000100090584,-2.637770022039614,2.512613432464594,1.8221826389368379,-4.508199796758999,-1.1556415081358287,-2.0925090473074275,0.029259403592433335,-0.03351839540869306,-2.7885363778476338,1.9329769551222036,1.143533474724129,0
-0.4455272692411055,-1.225667897453384,-0.7687204995064861,-5.067701591779397,-1.1654532753215745,-0.8733976236730644,-0.06354616592138258,1.9100435065287367,-1.5364908981834358,1.9058103931531014,2.9319735911120453,-0.5200171417969427,-0.4234026874559613,3.174045076950907,-1.033401621432177,-5.91318394937011,2.6609738092586293,-0.5680346869320632,2.793016498306364,-2.060779710576189,0
0.902089651835354,-1.2457467549920467,1.1667746552104983,-1.0521425189593148,0.11835349998399639,-1.4811747483917608,0.31789327414288315,1.8968979518184481,-4.363377861980709,4.370205084196033,0.15279452681250372,0.7770529346004557,-1.4965415803781652,1.7281968263717844,0.44830051909549007,-2.520357169987622,0.6864828699805734,-0.4201381819779333,-1.292627353364257,-0.45573959392177565,0
0.517529333876219,-0.71840450454805,2.447433096873691,-0.9368937393231833,-0.6584131726283007,0.15228293551607686,0.6301942585233691,2.265307041165209,-1.1099090668584433,1.9072665965833822,0.5171928813095688,0.1447529855700598,1.3366239105140951,1.9638575388364072,-1.2710535520861728,-1.9418241864883212,-0.2365267498554764,-2.131515811035493,-0.13996280397637695,-1.10108549694477,0
0.036897580557746334,-1.3691526160260616,0.8175988498478275,-0.2713254633815723,-0.02076204309848609,0.9215030424138289,-0.42492478244443166,2.0893186243724813,-2.3725757667357943,2.762061054410159,1.108470194214032,-0.035873138033239944,0.37734069166412487,3.0452515910749,1.0350451076285696,-2.962755407672242,0.23540996766021882,-0.2572161885571824,0.30692033720926637,-0.8453680382439169,0
0.5165431922702162,-0.05574509110763681,2.7360099217578626,-4.098750323301916,0.4329733627219183,-2.4069200966091353,-0.2798701366935501,2.6072477386426534,-1.5770785484090437,-3.028900826023155,4.803043740558902,1.0132593365527287,-3.7962805775621784,-0.2765491357601517,0.15854432654132933,2.7319025965506745,-0.45724219387726994,-5.245724461520327,1.661359146068839,2.942064873915777,0
-0.5513856783949824,-3.866113162566008,-5.941399575111739,-0.8410406945060759,-1.5369516326180632,-3.816908784773474,0.005027108131699647,-1.5018574090938772,-2.268569098619218,3.251450357666841,-1.6354403522762346,1.2516770422198737,-3.4178264756267156,-2.3007903277768316,0.7818653269413177,-3.5304646535079147,-0.703114661323037,0.6602250523769588,-1.0751069956467512,-3.788797369028079,0
-0.327219661897393,0.1525537015851839,2.5011650788611144,-5.984170533335158,-0.9186726175566495,-1.8115465513289744,0.21329404390296322,3.0718797182816653,-0.8348815643542359,0.27552273672943484,2.0728087673595725,1.4702470703681154,-2.870604628493016,1.7741152858108347,0.2338784011006102,-1.6838927087185416,0.5202867247133383,-2.6007104641319314,1.644130956564816,0.8731403579715393,0
0.5892466107487772,-0.37653506926748415,0.4442144347039873,-1.9647374315639154,0.46041675850207636,1.9041319389370583,1.1667477844909875,2.23412667862378,-2.816197157886216,-2.1893699353205562,4.099200876401491,-1.2468336099219792,0.7033624996346997,2.764985407656509,0.028827089753065378,-0.43751316679175584,0.13022175965433114,-2.240172642864265,3.0539190020128113,-1.800783819320746,0
0.3562487573113515,-1.809203958757416,-2.18608212462384,4.3756065392251084,0.4765697797881805,0.7386107535927211,0.8081364523202978,-2.7956095678939525,-3.217260056707015,-1.7743107371039297,1.7955115947242215,1.3201445582521736,1.0223074129533334,0.6392946151157421,1.3534279783809444,4.418938576232681,-1.7129869862168055,-0.975031593553103,0.8581951358586574,-1.1451640424975222,0
0.5044472352835492,-0.2025562365439676,2.408168505673217,-2.4327335745898306,0.43730507982561084,-2.5884859718870183,-0.020818729192894958,0.10078399292539075,-2.22011610416192,0.0619170911858306,1.972338242599325,0.3409958689020762,-0.1561410224623747,1.009337190981879,-0.8798965482925639,1.497900651174045,0.5031730667822049,-3.7753672201042208,0.6545008270722861,-0.029535164940811987,0
-0.6104979540332416,0.7882620674538181,0.044117847582333794,-0.590010771329969,-0.06275537457737425,0.5084205672618047,0.10757694599354532,-0.22071223519812122,0.19556914531253633,0.10135920405818129,-1.1806745853069096,-1.257323260048621,-0.5946387695710761,-0.08070050274808915,-0.11002017985526386,0.4900675839293968,0.008480148278113164,0.662271534967318,-1.0211593909099075,0.09299343777744973,0
0.32513305605607956,-4.0171548046018515,-4.4281147898204,-6.7338518023580995,-0.4664509430486861,-3.896764597211822,-0.12561877077296216,0.03943357231038058,0.2043625018914086,7.035663518564691,-3.7835166459811562,-1.8337680489102535,-2.2798397555630956,1.5418922957904861,-0.790118367845317,-9.59413713187287,0.3910181491185313,0.28857248415153647,-0.7564816782504067,-6.556619164311221,0
0.4962234927154569,-1.7713747468786525,-2.972609350935977,-3.091628622128224,2.671836076476917,-1.8207541809968708,1.3020024007158815,-0.5284364364720977,0.28393066654622534,-0.40821487641606075,2.4555672385647003,0.9707081682352182,-1.838997258933969,0.20479184874080103,-0.8510586202493917,-2.4908424283561303,1.116632480497119,-0.8906885830191278,2.0162727705117094,-0.9166216985405917,0
-0.5640929058787673,-2.1226748692963273,-0.07657324904354475,-1.897284940659569,0.5168510706138455,-0.5041662495778036,0.6263249795814684,2.7487325742756656,-3.9216097858305154,3.7044927561098833,0.9626129829577613,0.41882860882346123,-0.01612471062899057,2.854481758220384,0.31543756321878497,-5.049187105745738,0.4015630626445088,-0.3781732069113356,1.2244347069786718,-3.088845636203247,0
-0.7272272295636196,0.24182556764799812,1.0238885161847977,-2.380726316719656,-1.09815048710518,-0.18501391791499955,1.4742408127445572,3.706591068442773,-4.882910758642003,-4.887184839800887,5.445840842430024,1.067108558479666,-3.1664306904974135,-0.5347125711697831,0.7814927493867851,2.9715710009989653,-1.1607251603876527,-3.3893881463190865,3.5224059717064438,0.4616999682690326,0
0.9790548251745642,-1.4896644177786342,-2.1759095640697077,-1.2020010233603144,-1.9842293491406817,0.91300631478834,-1.3351778608692375,-0.344228647412016,0.2328258491292734,-1.7139279956433537,2.98081394096727,3.03574937537588,-1.1959153120550101,1.7563879764553922,0.5963010485370621,-0.17721114866933738,-0.19215406651514866,-0.9370664528551093,2.0660300376264558,-0.01878446798259603,0
0.379811477619158,0.6432974018505178,-1.2992299749388905,-2.951820986281717,0.354777722991601,0.9031348905019445,0.574569731877357,1.3341537484887316,-0.3307255809298534,-2.5379766894099065,5.784173418924336,0.5853463592508319,0.8037813363521922,0.8937529063903633,-1.5179831500380034,-3.5511877015469,4.247094502439273,-0.1509837687689488,3.535793320229774,0.036520644513653,0
1.2675476026438401,-1.099746100391726,-0.7213893383447311,-3.0213965951788446,-0.027202341342946804,-2.900792081972404,0.5904637100695803,0.41647925465845204,-0.4046868313433485,2.231385942888096,-0.04548109849382492,0.6150033550626538,-1.510164153949714,-0.4088230568129514,-1.8358664565748357,-3.177931012860891,1.1173354787009675,-0.7379312945323173,-0.12512558228808102,-0.9794972313844412,0
-1.4711346017679943,-0.9368155063194223,-2.4037869142669854,-4.319167760774882,-0.32943864913802356,-2.4517466425733385,1.825946622232388,-0.7394095155397333,0.029133460682075674,0.5882517527407688,1.2268167051787198,-0.5103023536090685,-0.9298259313955957,0.03307520236979322,-1.2064752172801352,-3.4449496057759688,2.1800537441983048,-0.7146639871616165,1.3343982382155004,-2.169406095294862,0
-0.9177070188988828,-2.6606957594894958,-2.332510398077125,5.115653222133529,1.2464862550499782,-0.56878576531401,0.36444416359111326,-2.1702549389326493,-2.400489153062031,2.9077720652829027,-0.13170652884062464,-0.5180184051566156,-0.5562283040345721,-0.5303771178816208,-1.0050380593204353,0.8633379010532194,-0.4836855253707333,0.5690442948505141,-2.969038723365207,0.7398486112497911,0
-1.7271229974964573,-3.230851163849122,-3.6759650715722243,-3.302053896245312,-1.0580578930867293,-1.2047555687276497,0.3578387641664743,2.5182848169662098,-1.9934419395607055,2.1244594391692155,2.901293592039227,-1.9235955815069432,-1.478692234170597,0.9279591757666161,-1.770685858071351,-7.496524245780701,1.4227854361207815,-0.23248845247959704,2.340481929809055,-3.365446345060952,0
-0.029493050645498644,1.1800410632898912,0.0025224409822607492,-13.686329351575226,1.2213553116907345,-4.5680305603814055,1.0128397940180982,4.974325660193456,2.9642042244580153,1.915575903137444,1.6765425371215494,3.0476302359374223,-3.731613447040169,-1.128715121926862,0.27182756591602253,-11.528516071602981,5.70592224757991,-1.0014425367360724,1.9489850021909807,-1.5074695527098356,0
-1.8635406402500385,-1.1598888729555232,-1.1507719970416566,0.30132187224086543,0.745008242244189,0.78051965575509,-0.3211891879136171,-0.7629055406629397,0.24522127523386628,-1.6515765379110219,2.2096361355595056,-0.05832533666275586,0.9793566354163548,1.077991050500817,1.3878276294660483,0.5716046983182096,-0.34524809445413496,-1.6012731017552637,1.461401282348333,-0.8537095840713618,0
0.3124061593735775,-2.1349112112078092,-6.7771560372801485,-3.3208688819814207,0.41037877340251727,1.1174581360415958,-1.4394021163459587,0.9178125113393976,1.7726253657780582,0.27820782921918996,3.311856221071862,0.39496270838617903,-2.1880320722066804,0.9253809485801504,-0.7142855849602809,-8.653631332380304,3.2018257507265586,3.7919327892362906,3.431905212702053,-1.3866081545790419,0
0.941124282197362,-2.447722589324321,-1.174675942598886,-5.066137349765197,-1.1775861640369265,-3.774460200510317,-0.1314968717330341,2.623440643353278,-1.5067989894333378,2.7034318115250078,0.20837290016150284,0.7139992775864263,-3.872910508598064,-0.4658537794204496,-0.874337439452475,-4.759868934541733,-0.36382410887395467,-1.7764279456127177,0.5400155830811584,-1.9993133551892053,0
1.620993736442303,-2.2545640388600763,-4.038564220251197,-4.614751364106479,0.527784829602273,-2.34396669595434,0.48796945561255384,-0.7973164462923306,1.6328705555500789,5.513376126124534,-3.093978129486865,0.9574618598566156,-1.7439806969617093,1.3091504848395146,0.44344540400432675,-8.050730566175442,1.6558715155330113,2.708620775181951,-0.31866965976626926,-3.422458449755731,0
-0.03029794815649157,-1.196010548552664,-2.0420694590147597,-2.9661585143509686,0.22780879187711725,-3.114126434384465,1.8889931928481658,0.46880118377061564,-0.5819325979635568,-0.1279487775544488,3.58070360486714,-0.7323260735361115,-4.116184162067311,-1.9532500727513473,-0.005268590027668762,-1.8879798094203228,2.2659350734729853,-1.385744974203882,-0.029694154986818155,2.1188947964371594,0
1.571017692848348,-2.317439143004688,-2.5912573554418152,-6.52157131870401,0.6653037957373014,-1.7305715907304577,0.7318831713936047,0.2181874883724072,0.2934455776627978,2.525267175242885,1.5774453657319183,-0.8867915284930472,-0.8199872921076038,3.5654115658285126,-0.16337457516542778,-6.7311026770805915,2.104287605456916,-0.7380955323966014,2.799250153156879,-3.502863254599528,0
-0.958408651895413,2.8610107101238467,2.2587624951137513,-7.186906815512528,0.3368278454458201,-1.1140403304220807,0.7422660550168382,1.908385792113369,2.446141462063766,2.361535152237124,-2.765980329590808,-1.1263639234261418,-1.1939176759223553,0.6162504941168234,-0.1886192469395605,-4.663170913855307,2.882554797491752,1.4617472554800428,-0.772355529547778,-0.13577802954648588,0
0.5641731462201003,-1.5889016550611195,1.7630962522557094,4.136637267592499,1.0153512401860476,-0.11793000828638611,0.9346442526367086,-1.6907483809921304,-4.115940299543879,1.0606865707338216,-1.1535608561964443,0.6003458271015757,0.8496381926001,1.3893106825863433,-0.15721259813775537,5.933868803402907,-3.5848838273024928,-3.008488901345949,-2.2117495864328913,-0.8674364452832803,0
0.7109786034613554,0.22206481926087673,3.591944777645079,-6.124730555591419,1.6282059848321953,-1.4078824155753509,-0.0551666790487974,3.9783227004241866,-1.082987183093427,2.9199316969971667,1.0542917230615194,-1.4136237705367638,-1.1273403609448482,3.1503954312804807,1.202218680505376,-4.601836091622278,1.5314196751212013,-1.7743177555934926,1.1424751098448302,-0.15766642814392706,0
-0.6171527716047642,-2.5798582428659973,-3.3636234157907148,-0.68774022124104,-0.11531083153356704,-1.541871183669567,0.9629992943272824,1.4099489515800974,-3.5692007717764556,2.92723246378415,-1.113318060194404,-0.4748509035116913,-2.9987206977062337,-1.0954432984620976,-1.4050264674132318,-3.5401896288797783,-1.0120411656085566,0.9203218511417612,-0.8343347748221308,-3.079209577080541,0
-0.7757662652193605,-3.268684440267164,-1.6668335172252424,-2.3697872524813204,-0.8279339689748058,0.058198893464907586,0.08543405940152621,0.7755103533837309,-1.8063105212571604,1.1112987530511027,2.3912864991559846,-0.7628536674172649,0.4202749983821463,4.379578608690709,-1.0405652073045455,-3.318506698474553,-0.8985989256840792,-1.7678472027465104,3.6959358344151183,-3.650912320754802,0
-0.008979858266701097,-3.2777316851759637,0.1563141605379628,-1.4064939555292097,-0.15331760693428584,-3.2516173291775377,0.8458257620256371,-0.7953316977321574,-2.0521070799395322,4.619791866797338,-0.3799487335280682,0.982486167214108,0.08541981538114563,2.32991068978501,-0.7969202062146638,-2.130359270203029,-0.4340190188886295,-3.044798686883875,-0.884885070910947,-2.396756931529099,0
0.7268507209490895,-1.445629612306439,-0.2729935396193923,0.32828783324351246,1.8152890192531395,-1.4106144674906458,0.32827775120329045,-0.20958917150367307,-3.6595388505222903,1.8240798159128317,0.49501103076795067,-0.863170289184763,-0.9020247264335814,0.6820202160663029,0.8872184684761316,0.3761915421572499,-0.2927277383457485,-1.1204299915591802,-0.6476309664198361,-0.960279010837335,0
0.6520674328795859,-1.4836080289380789,-1.8640716570555995,-2.018264457181201,0.04184619392632866,-0.7208205709595972,-0.04152564515766185,0.006086244237723415,-1.3666864542583028,1.3158994265552169,1.685970919982074,0.9868605421916584,-1.0240505520331966,1.015146144352542,1.7617118443823658,-2.6063387475839437,1.3730299339012477,-0.7441104467933151,0.0318111596134103,-1.216926374832134,0
-0.41506464013395344,-2.883536516784757,-2.772590672100988,-4.075524081542767,-1.5313766322372633,-0.28849290664702365,-0.3830389933616988,2.845838323766953,-1.8742188466663583,-0.1516440889302677,5.455771866309846,0.25945387081644217,-3.402305696729936,2.268230828262795,0.24812637126405035,-4.769078330651386,0.974029575522296,-1.368300238767832,3.4103487301442303,-0.45908274931396365,0
-2.1259453841029,-0.3535291632462648,3.413650619008199,2.410827318542844,-1.3364097521445155,0.9977608092573163,0.8018098312351767,1.7173887601285287,-3.151305818863085,-0.3847048415068308,2.7835625856097597,-0.1379536830187697,-0.11054087741729968,1.891222532892544,-0.16067016813486446,3.4630630702700205,-1.298941459110528,-2.5079094598619713,-0.07871830691535853,2.642798791658723,0
0.7742216198697656,-2.799990460082073,-4.58755441040776,-2.738784478607483,2.9083855934760114,1.1290475192627527,-0.40070028307883204,1.8345669697294502,-1.6427356086390206,1.3877313238498237,3.3860378717737416,1.8775964212937681,-1.0343092913577465,3.0182665016276276,2.109488544100479,-7.363742824196836,1.7521275599307113,1.8484857477292662,3.7136912124630603,-2.99774924974087,0
-0.6720448237805272,-1.5954538532282005,0.29484219104663056,-2.117709685397532,0.7186943866827079,-2.251176955673986,-0.44559193591703905,0.43773159992118726,-4.70817321745454,5.633413329274446,-1.2387802555666851,-1.5661547346108107,0.6531825709886379,2.620315011467271,1.120210680120503,-4.110814654151261,1.3166377778649934,-0.3532969862955543,-0.741625328126438,-3.92827260490356,0
-1.0634621040437218,0.3807622441260343,-0.6714322779294482,-8.532848566627429,1.9010368698685671,-1.2879236116723083,1.1965147752085852,3.8210452450898593,0.4586006423097073,-3.6308840399168867,5.261143840963476,2.0798400716619994,-3.1327741451643245,-0.06832809084830993,0.31854066991571606,-3.9986564819499613,2.1686034383910124,-2.6773943595085052,4.474053448193965,-0.6393463606495133,1
0.731243717857319,1.2913076215407826,2.4659405470937723,-3.1938617765521284,1.295693093396266,-2.2918331213721728,-0.6492614712097098,-1.0868855964395752,0.9415619676174425,-4.143246566963822,1.319280819798887,-0.8863851778665954,-0.024648409449611774,-0.8611386810933752,-0.9745910958839836,5.020767121693161,-0.8919348749345619,-4.750617058676633,1.5039311494637755,0.21512908082152116,0
-1.7585463270511807,0.37434012693052865,2.7379273834376057,2.982860363379297,-0.6336306140591531,0.7014958154816908,1.578512539072746,-0.011756176694988074,-1.4576136987398391,1.1374689046784283,0.40654572599815353,1.341319287019648,1.4420283920475079,0.865288290104715,0.37126417336935497,2.1877643278634196,0.12751721932484017,-0.8631269469221199,-1.8874740995731187,1.9685337672427519,0
1.6700454403250766,-0.3710877099812321,3.641821106189034,-2.795667074558696,-0.4570649377365925,-0.6005516811692405,1.8035035265389439,3.0378261309836456,-2.5338584706550153,3.8225848192849226,-0.30480384147223244,-0.8790904182813741,0.7763325172378372,3.6676374208002005,-0.25566282132929574,-3.240006980749243,0.21220782760854728,-1.2953709642795717,0.5594266533815433,-1.4480545616010196,0
2.2567400054834454,-3.559033092276632,-1.402061998869752,-0.11435517196336824,1.2875241899758187,0.09465838603110166,0.23448911381986212,3.3721463787279564,-5.880673472755829,1.2200648886599574,6.899201086002392,-1.6305070774459105,-3.2629647999724822,2.5119226579508513,0.7616861771887856,-2.7264328554526602,0.8184636777263115,-2.0813693882774214,1.5252328008183853,1.1608634662679598,0
0.2184341876315158,1.5087471136636958,1.7927141904092185,-6.175547833849948,-0.21764967308494473,-1.1068774355365072,0.7083082010751327,4.06352900112554,-0.22749740511096483,-0.13084402843281187,1.058881975494265,-1.0939031866802031,-1.8784484528573135,-0.18053301167427982,1.2430340796181674,-3.9492459461301346,1.7343566224069082,-0.6247356605939125,1.545726931842827,-0.40286560216409084,0
-2.152832904521187,-1.7440048916355937,-1.7840049945375285,-6.85016517747694,-1.1646018371286515,-0.7542730599050324,-0.3380176312774002,5.0294283397584225,-0.4733933006108819,-0.2024484934589885,6.8463096340369045,1.1243631535388323,-1.6317620863228863,1.487016300411984,0.4220147457049444,-9.24311032718157,3.87584447716449,-1.6243715913020191,4.542547942581137,-1.2551458370083348,0
-1.0080094724060433,2.5832498139975755,3.5306790238062784,-12.522104859497741,0.204256596502035,-6.147323320017334,0.2079149428382748,2.2276981166589698,1.8095371154601514,1.3228982668828313,-2.765722530081802,0.5916027869432282,-3.4760287417338436,-1.632613034649645,-1.072026581389384,-3.2694221144709843,1.9820216238568795,-3.5349184325817093,-0.5120453966462712,-1.7851730717967151,0
-1.1341581302088213,-1.250693140856204,-1.8336644186902191,-2.0978212629681643,-1.526310728326128,1.9904658367514272,0.12356372452871608,1.4158591753130627,0.45217939933718587,-1.5386968815860393,3.9013996182843385,0.6188479309193435,-0.21795299813551305,2.738311683277413,1.3251612300713356,-2.950784872952029,0.7369014505984057,-0.2678886843092799,3.422588584172418,-0.6111928112442733,0
2.0882522969678448,2.1355978944180993,0.39979016564713926,-10.753127289383984,0.5881372010649646,-1.9004682692987327,0.40126673276630836,3.210740411768692,3.578893632300156,0.1183116792715494,1.0473603140376884,-0.17088191697189464,-1.3413437695984545,0.20076571481278038,0.22523024568467323,-8.188080745430991,4.668621825517775,-0.007146094744784448,2.510137138938777,-1.4068735529747813,0
1.7030916491716026,0.42773114741282403,0.10897856242476678,0.5371303882579018,0.16407814653903702,-0.2881275556218226,-0.5023666329954334,-0.6407656688221242,0.9854510181362364,1.1436492590897671,-2.83727857355525,-0.5202290235830334,-0.3056379910364522,-0.9169003801515827,1.9340201124464789,0.3710562530257085,-0.7171125662861508,1.1031155841035276,-1.714282549898063,0.029879770613966405,0
0.0860628424819702,0.2686110881975534,-3.323382708014974,-9.32126338048449,-0.19922223132886294,-3.227363564920951,-0.571021436827399,1.5098329055112831,1.0792066216454477,-2.5475394884934337,5.514199103635048,0.47340939520164105,-2.9007001142288407,-1.20253630490229,-1.811394942890404,-6.514249084022629,5.287406103537218,-0.9834321261566139,4.531657099920443,-1.105362199460359,0
-1.0749400531000721,0.7618365743175046,0.8951469458804119,-2.2897155044209216,0.2019653896214513,-0.04573308696165068,0.9615387195247433,-0.49584717946123225,2.8980376383708,-0.7946690250239662,-0.07277487838609882,-0.26484235131728007,0.18243870032243725,0.45736598462038536,0.5478676228814824,0.13580493410777103,0.5001965286652921,-1.1422475133687304,-0.1208135703443054,0.7388083235122858,0
0.25037219265207367,1.3128985407902518,2.085490616624281,-5.912299403621412,1.1787995232172015,-3.9151180407866395,-0.11130637707202735,-0.34899371644905264,2.1595086045737135,-2.0463953646488022,0.25383577629902115,0.9834181883075152,-1.8594010472352576,-1.875300287165632,1.2314847998700895,1.8465319129820232,0.480384892499255,-4.239226145879339,0.011550210056536003,0.6034852915972202,0
0.1312730846048062,0.7623050888835727,0.4792957125444871,-5.685760623812178,-2.3604970914325194,-1.586182115859317,-1.2142054464840843,-0.02839190091043431,0.6527706326780287,-1.50786407881007,1.8382391889945657,0.10182720713257215,-0.8600746585523517,0.9020134103954551,0.43439482893829523,-0.5927663958952936,1.6589627876343647,-2.3898448334842364,1.7203361387407323,-0.6996893552455554,0
1.8471784160575972,-1.5185565723937366,1.4757816901830452,2.1013470238775045,-0.6327207835821341,-0.6016197412846505,-0.5541753485056197,0.18588641259109862,-4.0532258805533825,3.4523391215860317,-1.4274698543412623,2.0326807544163885,-0.1530675442820656,1.8591075006965971,1.5260151926160395,1.2179113578246652,-1.8415032055244946,-0.7597503106079738,-1.6509275365546405,-0.7764405806027452,0
0.10302304944845213,-1.7713168959160817,-4.113726095250478,2.0247635202434298,2.7246397141109355,1.0095300927040802,-1.519305954383854,-1.3954098358176856,-2.502760934009296,-0.6976508663327696,4.228478156271885,-0.3693139909455232,-1.4973373448697724,0.5046034623774847,-0.4883065455855527,-0.2512101101705893,1.785468967601648,0.9931880883691957,0.5105693206069479,1.0483004822194122,0
